STATION_ID,USAF,WBAN,STATION_NAME,CTRY,STATE,LATITUDE,LONGITUDE,ELEVATION_M,BEGIN_DATE,END_DATE
43800070999,438000,99999,GHAZIABAD / VASUNDHARA AWS,IN,Uttar Pradesh,28.66,77.38,210.0,20120101,20260913
43800071999,438000,99999,GURUGRAM / SECTOR 51 AWS,IN,Haryana,28.43,77.07,230.0,20120101,20260913
43800072999,438000,99999,FARIDABAD / SURAJKUND AWS,IN,Haryana,28.41,77.31,215.0,20120101,20260913
43800073999,438000,99999,MUMBAI / COLABA OBSERVATORY,IN,Maharashtra,18.9,72.81,11.0,20120101,20260913
43800074999,438000,99999,MUMBAI / BKC BANDRA AWS,IN,Maharashtra,19.06,72.86,8.0,20120101,20260913
43800075999,438000,99999,MUMBAI / CHEMBUR AWS,IN,Maharashtra,19.05,72.89,14.0,20120101,20260913
43800076999,438000,99999,MUMBAI / MAHALAXMI RACECOURSE,IN,Maharashtra,18.98,72.82,6.0,20120101,20260913
43800077999,438000,99999,MUMBAI / RAM MANDIR GOREGAON,IN,Maharashtra,19.15,72.84,15.0,20120101,20260913
43800078999,438000,99999,THANE / WAGHLE ESTATE AWS,IN,Maharashtra,19.22,72.98,16.0,20120101,20260913
43800079999,438000,99999,NAVI MUMBAI / VASHI AWS,IN,Maharashtra,19.08,73.0,9.0,20120101,20260913
43800080999,438000,99999,KALYAN / DOMBIVLI AWS,IN,Maharashtra,19.24,73.13,22.0,20120101,20260913
43800081999,438000,99999,MIRA-BHAYANDAR AWS,IN,Maharashtra,19.29,72.85,12.0,20120101,20260913
43800082999,438000,99999,PANVEL / NMIA AIRPORT NODE,IN,Maharashtra,18.99,73.11,18.0,20120101,20260913
43800083999,438000,99999,ALIBAG / MAGNETIC OBSERVATORY,IN,Maharashtra,18.64,72.87,7.0,20120101,20260913
43800084999,438000,99999,CHENNAI / NUNGAMBAKKAM RMC,IN,Tamil Nadu,13.06,80.24,16.0,20120101,20260913
43800085999,438000,99999,CHENNAI / ENNORE PORT AWS,IN,Tamil Nadu,13.2,80.32,5.0,20120101,20260913
43800086999,438000,99999,CHENNAI / MADHAVARAM AWS,IN,Tamil Nadu,13.15,80.23,12.0,20120101,20260913
43800087999,438000,99999,CHENNAI / TARAMANI AWS,IN,Tamil Nadu,12.98,80.24,14.0,20120101,20260913
43800088999,438000,99999,CHEMBARAMBAKKAM LAKE AWS,IN,Tamil Nadu,13.01,80.06,28.0,20120101,20260913
43800089999,438000,99999,TAMBARAM / AIR FORCE STATION,IN,Tamil Nadu,12.92,80.12,27.0,20120101,20260913
43800090999,438000,99999,MAHABALIPURAM / SHORE TEMPLE,IN,Tamil Nadu,12.62,80.19,12.0,20120101,20260913
43800091999,438000,99999,BENGALURU CITY (CENTRAL OBSERVATORY),IN,Karnataka,12.97,77.58,921.0,20120101,20260913
43800092999,438000,99999,BENGALURU / GKVK UAS CAMPUS AWS,IN,Karnataka,13.07,77.58,930.0,20120101,20260913
43800093999,438000,99999,BENGALURU / ELECTRONIC CITY AWS,IN,Karnataka,12.85,77.66,910.0,20120101,20260913
43800094999,438000,99999,BENGALURU / WHITEFIELD ITPL AWS,IN,Karnataka,12.97,77.75,890.0,20120101,20260913
43800095999,438000,99999,BENGALURU / PEENYA INDUSTRIAL AWS,IN,Karnataka,13.03,77.52,915.0,20120101,20260913
43800096999,438000,99999,BENGALURU / KENGERI RR NAGAR AWS,IN,Karnataka,12.91,77.48,840.0,20120101,20260913
43800097999,438000,99999,KOLKATA / SALT LAKE BIDHANNAGAR,IN,West Bengal,22.58,88.42,11.0,20120101,20260913
43800098999,438000,99999,BARRACKPORE / AIR FORCE STATION,IN,West Bengal,22.78,88.35,18.0,20120101,20260913
43800099999,438000,99999,DIAMOND HARBOUR / HOOGHLY ESTUARY,IN,West Bengal,22.19,88.19,6.0,20120101,20260913
43800100999,438001,99999,CANNING / SUNDARBAN BIOSPHERE,IN,West Bengal,22.31,88.66,5.0,20120101,20260913
43800101999,438001,99999,DIGHA / BAY COASTAL OBSERVATORY,IN,West Bengal,21.63,87.51,8.0,20120101,20260913
43800102999,438001,99999,SAGAR ISLAND / GANGASAGAR AWS,IN,West Bengal,21.65,88.08,4.0,20120101,20260913
43800103999,438001,99999,HYDERABAD / BEGUMPET IMD HQ,IN,Telangana,17.45,78.47,531.0,20120101,20260913
43800104999,438001,99999,HYDERABAD / HITEC CITY MADHAPUR,IN,Telangana,17.44,78.38,550.0,20120101,20260913
43800105999,438001,99999,HYDERABAD / UPPAL METRO AWS,IN,Telangana,17.4,78.56,505.0,20120101,20260913
43800106999,438001,99999,HYDERABAD / SHAMSHABAD RGIA,IN,Telangana,17.24,78.43,617.0,20120101,20260913
43800107999,438001,99999,HYDERABAD / DUNDIGAL AFA,IN,Telangana,17.55,78.4,614.0,20120101,20260913
43800108999,438001,99999,HYDERABAD / RAJENDRANAGAR PJTSAU,IN,Telangana,17.32,78.41,545.0,20120101,20260913
43800109999,438001,99999,PUNE / SHIVAJI NAGAR CLIMATE HQ,IN,Maharashtra,18.53,73.85,560.0,20120101,20260913
43800110999,438001,99999,PUNE / PASHAN IITM OBSERVATORY,IN,Maharashtra,18.54,73.79,580.0,20120101,20260913
43800111999,438001,99999,PUNE / LAVALE SYMBIOSIS AWS,IN,Maharashtra,18.53,73.73,640.0,20120101,20260913
43800112999,438001,99999,PUNE / CHINCHWAD PCMC AWS,IN,Maharashtra,18.63,73.8,570.0,20120101,20260913
43800113999,438001,99999,PUNE / MAGARPATTA CYBERCITY,IN,Maharashtra,18.51,73.93,555.0,20120101,20260913
43800114999,438001,99999,LONAVALA / KHANDALA GHAT AWS,IN,Maharashtra,18.75,73.41,624.0,20120101,20260913
43800115999,438001,99999,KHADAKWASLA / CWPRS LAKE AWS,IN,Maharashtra,18.44,73.77,585.0,20120101,20260913
43800116999,438001,99999,DRAS / COLD DESERT OUTPOST,IN,Ladakh,34.43,75.75,3280.0,20120101,20260913
43800117999,438001,99999,KARGIL / SURU VALLEY AIRPORT,IN,Ladakh,34.55,76.13,2676.0,20120101,20260913
43800118999,438001,99999,DISKIT / NUBRA VALLEY AWS,IN,Ladakh,34.58,77.56,3144.0,20120101,20260913
43800119999,438001,99999,PANGONG TSO / LUKUNG BORDER AWS,IN,Ladakh,33.9,78.43,4350.0,20120101,20260913
43800120999,438001,99999,PADUM / ZANSKAR VALLEY AWS,IN,Ladakh,33.47,76.88,3669.0,20120101,20260913
43800121999,438001,99999,TAWANG / SELA PASS GATEWAY,IN,Arunachal Pradesh,27.59,91.87,3048.0,20120101,20260913
43800122999,438001,99999,BOMDILA / WEST KAMENG HIGHLANDS,IN,Arunachal Pradesh,27.26,92.42,2415.0,20120101,20260913
43800123999,438001,99999,ZIRO / APATANI PLATEAU,IN,Arunachal Pradesh,27.59,93.83,1688.0,20120101,20260913
43800124999,438001,99999,ROING / LOWER DIBANG VALLEY,IN,Arunachal Pradesh,28.14,95.84,390.0,20120101,20260913
43800125999,438001,99999,MAWSYNRAM / RAIN CAPITAL OBSERVATORY,IN,Meghalaya,25.3,91.58,1400.0,20120101,20260913
43800126999,438001,99999,NONGSTOIN / WEST KHASI HILLS,IN,Meghalaya,25.52,91.27,1409.0,20120101,20260913
43800127999,438001,99999,JOWAI / SYNOD COLLEGE AWS,IN,Meghalaya,25.44,92.2,1380.0,20120101,20260913
43800128999,438001,99999,TURA / GARO HILLS HQ,IN,Meghalaya,25.52,90.22,349.0,20120101,20260913
43800129999,438001,99999,MOKOKCHUNG / AO HILLS,IN,Nagaland,26.33,94.52,1325.0,20120101,20260913
43800130999,438001,99999,ZUNHEBOTO / SUMI HIGHLANDS,IN,Nagaland,25.97,94.52,1874.0,20120101,20260913
43800131999,438001,99999,TUENSANG / EASTERN FRONTIER,IN,Nagaland,26.28,94.83,1371.0,20120101,20260913
43800132999,438001,99999,WOKHA / LOTHA VALLEY,IN,Nagaland,26.1,94.27,1313.0,20120101,20260913
43800133999,438001,99999,CHURACHANDPUR / SOUTH MANIPUR,IN,Manipur,24.33,93.68,914.0,20120101,20260913
43800134999,438001,99999,UKHRUL / SIROI LILY HIGHLANDS,IN,Manipur,25.12,94.36,1662.0,20120101,20260913
43800135999,438001,99999,LUNGLEI / SOUTH MIZORAM,IN,Mizoram,22.88,92.74,722.0,20120101,20260913
43800136999,438001,99999,CHAMPHAI / INDO-MYANMAR BORDER,IN,Mizoram,23.47,93.33,1678.0,20120101,20260913
43800137999,438001,99999,HAFLONG / NORTH CACHAR HILLS,IN,Assam,25.17,93.02,680.0,20120101,20260913
43800138999,438001,99999,MAJULI / BRAHMAPUTRA RIVER ISLAND,IN,Assam,26.95,94.22,84.0,20120101,20260913
43800139999,438001,99999,PAHALGAM / LIDDER VALLEY,IN,Jammu & Kashmir,34.01,75.32,2130.0,20120101,20260913
43800140999,438001,99999,MANALI / BEAS VALLEY AWS,IN,Himachal Pradesh,32.24,77.19,2050.0,20120101,20260913
43800141999,438001,99999,DHARAMSHALA / KANGRA TEA GARDENS,IN,Himachal Pradesh,32.22,76.32,1457.0,20120101,20260913
43800142999,438001,99999,KALPA / KINNAUR APPLE BELT,IN,Himachal Pradesh,31.54,78.26,2960.0,20120101,20260913
43800143999,438001,99999,KAZA / SPITI TRANS-HIMALAYA,IN,Himachal Pradesh,32.22,78.07,3650.0,20120101,20260913
43800144999,438001,99999,KEYLONG / ROHTANG TUNNEL NORTH,IN,Himachal Pradesh,32.57,77.03,3080.0,20120101,20260913
43800145999,438001,99999,PHALODI / THAR HEAT POLE (51.0°C),IN,Rajasthan,27.13,72.36,233.0,20120101,20260913
43800146999,438001,99999,POKHRAN / NUCLEAR TEST RANGE AWS,IN,Rajasthan,26.92,71.91,233.0,20120101,20260913
43800147999,438001,99999,SAMBHAR LAKE / SALT PLAYA AWS,IN,Rajasthan,26.9,75.2,360.0,20120101,20260913
43800148999,438001,99999,JALORE / GRANITE CITY AWS,IN,Rajasthan,25.35,72.62,178.0,20120101,20260913
43800149999,438001,99999,SIROHI / ARAVALLI FOOTHILLS,IN,Rajasthan,24.88,72.86,321.0,20120101,20260913
43800150999,438001,99999,PALI / MARWAR REGION,IN,Rajasthan,25.77,73.33,214.0,20120101,20260913
43800151999,438001,99999,NAGAUR / CENTRAL RAJASTHAN,IN,Rajasthan,27.2,73.74,302.0,20120101,20260913
43800152999,438001,99999,HANUMANGARH / GHAGGAR BASIN,IN,Rajasthan,29.58,74.32,177.0,20120101,20260913
43800153999,438001,99999,MUNDRA PORT / GULF OF KUTCH,IN,Gujarat,22.84,69.71,13.0,20120101,20260913
43800154999,438001,99999,MANDVI / KUTCH COASTAL AWS,IN,Gujarat,22.83,69.35,15.0,20120101,20260913
43800155999,438001,99999,GANDHIDHAM / KANDLA SEZ,IN,Gujarat,23.08,70.13,27.0,20120101,20260913
43800156999,438001,99999,DHOLERA / SPECIAL INVESTMENT REGION,IN,Gujarat,22.25,72.19,10.0,20120101,20260913
43800157999,438001,99999,SOMNATH / VERAVAL TEMPLE COAST,IN,Gujarat,20.9,70.37,12.0,20120101,20260913
43800158999,438001,99999,DIU / NAGOA BEACH AIRPORT,IN,Daman and Diu,20.71,70.92,9.0,20120101,20260913
43800159999,438001,99999,DAMAN / MOTI DAMAN FORT,IN,Dadra and Nagar Haveli and Daman and Diu,20.4,72.83,5.0,20120101,20260913
43800160999,438001,99999,SILVASSA / DNH TRIBAL CAPITAL,IN,Dadra and Nagar Haveli and Daman and Diu,20.27,73.02,32.0,20120101,20260913
43800161999,438001,99999,MUNNAR / HIGH RANGE TEA ESTATE,IN,Kerala,10.09,77.06,1532.0,20120101,20260913
43800162999,438001,99999,WAYANAD / AMBALAVAYAL RARS,IN,Kerala,11.62,76.22,974.0,20120101,20260913
43800163999,438001,99999,IDUKKI / PAINAVU ARCH DAM,IN,Kerala,9.85,76.97,750.0,20120101,20260913
43800164999,438001,99999,PONMUDI / GOLDEN VALLEY PEAK,IN,Kerala,8.76,77.11,945.0,20120101,20260913
43800165999,438001,99999,KODAIKANAL / SOLAR OBSERVATORY,IN,Tamil Nadu,10.23,77.47,2343.0,20120101,20260913
43800166999,438001,99999,DHANUSHKODI / RAMESWARAM POINT,IN,Tamil Nadu,9.17,79.41,3.0,20120101,20260913
43800167999,438001,99999,KANYAKUMARI / TRIVENI SANGAM,IN,Tamil Nadu,8.08,77.55,10.0,20120101,20260913
43800168999,438001,99999,TUTICORIN / VOC PORT COMPLEX,IN,Tamil Nadu,8.75,78.18,4.0,20120101,20260913
43800169999,438001,99999,PARADIP / DEEPWATER HARBOUR,IN,Odisha,20.26,86.67,4.0,20120101,20260913
43800170999,438001,99999,CHILIKA LAKE / BARKUL ECO-OBS,IN,Odisha,19.69,85.19,8.0,20120101,20260913
43800171999,438001,99999,MAYURBHANJ / BARIPADA SIMILIPAL,IN,Odisha,21.93,86.73,36.0,20120101,20260913
43800172999,438001,99999,KORAPUT / SUNABEDA HAL DEFENCE,IN,Odisha,18.73,82.85,890.0,20120101,20260913
43800173999,438001,99999,KALAHANDI / BHAWANIPATNA DOCK,IN,Odisha,19.9,83.17,254.0,20120101,20260913
43800174999,438001,99999,BASTAR / JAGDALPUR TRIBAL MET,IN,Chhattisgarh,19.07,82.03,555.0,20120101,20260913
43800175999,438001,99999,DANTEWADA / BAILADILA MINES,IN,Chhattisgarh,18.9,81.35,350.0,20120101,20260913
43800176999,438001,99999,SUKMA / SOUTH CHHATTISGARH,IN,Chhattisgarh,18.4,81.67,210.0,20120101,20260913
43800177999,438001,99999,SINGRAULI / NTPC ENERGY CAPITAL,IN,Madhya Pradesh,24.2,82.67,463.0,20120101,20260913
43800178999,438001,99999,NETARHAT / SUNRISE POINT,IN,Jharkhand,23.48,84.27,1070.0,20120101,20260913
43800179999,438001,99999,PARASNATH / SHIKHARJI SUMMIT,IN,Jharkhand,23.96,86.13,1350.0,20120101,20260913
43800180999,438001,99999,SWARAJ DWEEP / HAVELOCK ISLAND,IN,Andaman & Nicobar,11.98,92.98,15.0,20120101,20260913
43800181999,438001,99999,SHAHEED DWEEP / NEIL ISLAND,IN,Andaman & Nicobar,11.83,93.05,12.0,20120101,20260913
43800182999,438001,99999,CAMPBELL BAY / GREAT NICOBAR,IN,Andaman & Nicobar,7.01,93.92,10.0,20120101,20260913
43800183999,438001,99999,KAVARATTI / LAKSHADWEEP CAPITAL,IN,Lakshadweep,10.57,72.64,3.0,20120101,20260913
43800184999,438001,99999,ANDROTT ISLAND / CORAL REEF AWS,IN,Lakshadweep,10.82,73.68,3.0,20120101,20260913
43800185999,438001,99999,KALPENI ISLAND / ATOLL MET OBS,IN,Lakshadweep,10.08,73.65,2.0,20120101,20260913
43800186999,438001,99999,MAHABALESHWAR / POLADPUR GHAT,IN,Maharashtra,17.92,73.66,1372.0,20120101,20260913
43800187999,438001,99999,PANCHGANI / TABLE LAND AWS,IN,Maharashtra,17.92,73.8,1293.0,20120101,20260913
43800188999,438001,99999,SHIRDI / TEMPLE TOWN AWS,IN,Maharashtra,19.77,74.48,504.0,20120101,20260913
43800189999,438001,99999,TRIMBAKESHWAR / GODAVARI ORIGIN,IN,Maharashtra,19.93,73.53,720.0,20120101,20260913
43800190999,438001,99999,PANDHARPUR / BHIMA VALLEY,IN,Maharashtra,17.68,75.33,458.0,20120101,20260913
43800191999,438001,99999,BARAMATI / AGRI TECH MESONET,IN,Maharashtra,18.15,74.58,538.0,20120101,20260913
43800192999,438001,99999,SATARA / AJINKYATARA AWS,IN,Maharashtra,17.68,73.98,742.0,20120101,20260913
43800193999,438001,99999,SANGLI / KRISHNA VALLEY,IN,Maharashtra,16.85,74.58,549.0,20120101,20260913
43800194999,438001,99999,ICHALKARANJI / MANCHESTER OF MAHA,IN,Maharashtra,16.7,74.46,538.0,20120101,20260913
43800195999,438001,99999,HINGOLI / MARATHWADA,IN,Maharashtra,19.72,77.15,457.0,20120101,20260913
43800196999,438001,99999,WASHIM / VIDARBHA,IN,Maharashtra,20.1,77.13,546.0,20120101,20260913
43800197999,438001,99999,GONDIA / RICE CITY,IN,Maharashtra,21.46,80.2,300.0,20120101,20260913
43800198999,438001,99999,BHANDARA / BRASS CITY,IN,Maharashtra,21.17,79.65,244.0,20120101,20260913
43800199999,438001,99999,GADCHIROLI / FOREST MET OBS,IN,Maharashtra,20.18,80.0,217.0,20120101,20260913
43800200999,438002,99999,WARDHA / SEVAGRAM ASHRAM,IN,Maharashtra,20.74,78.6,234.0,20120101,20260913
43800201999,438002,99999,CHANDRAPUR / COAL BELT AWS,IN,Maharashtra,19.95,79.3,189.0,20120101,20260913
43800202999,438002,99999,JALNA / STEEL AGRO MESONET,IN,Maharashtra,19.84,75.88,508.0,20120101,20260913
43800203999,438002,99999,BEED / BALAGHAT RANGE,IN,Maharashtra,18.99,75.76,515.0,20120101,20260913
43800204999,438002,99999,OSMANABAD / DHARASHIV AWS,IN,Maharashtra,18.18,76.04,653.0,20120101,20260913
43800205999,438002,99999,LATUR / MARATHWADA HUB,IN,Maharashtra,18.4,76.58,631.0,20120101,20260913
43800206999,438002,99999,PARBHANI / VNMKV AGRI UNIV,IN,Maharashtra,19.27,76.78,407.0,20120101,20260913
43800207999,438002,99999,NANDURBAR / SATPUDA TRIBAL,IN,Maharashtra,21.37,74.24,210.0,20120101,20260913
43800208999,438002,99999,DHULE / WEST KHANDESH,IN,Maharashtra,20.9,74.78,240.0,20120101,20260913
43800209999,438002,99999,BULDHANA / LONAR CRATER OBS,IN,Maharashtra,20.53,76.18,639.0,20120101,20260913
43800210999,438002,99999,YAVATMAL / COTTON CITY,IN,Maharashtra,20.4,78.13,445.0,20120101,20260913
43800211999,438002,99999,PATAN / RANI KI VAV AWS,IN,Gujarat,23.85,72.13,76.0,20120101,20260913
43800212999,438002,99999,PALANPUR / BANASKANTHA HQ,IN,Gujarat,24.17,72.43,209.0,20120101,20260913
43800213999,438002,99999,HIMATNAGAR / SABARKANTHA,IN,Gujarat,23.6,72.96,127.0,20120101,20260913
43800214999,438002,99999,MODASA / ARAVALLI DISTRICT,IN,Gujarat,23.46,73.3,197.0,20120101,20260913
43800215999,438002,99999,NAVSARI / SOUTH GUJARAT AGRI,IN,Gujarat,20.95,72.93,9.0,20120101,20260913
43800216999,438002,99999,ANKLESHWAR / CHEMICAL CORRIDOR,IN,Gujarat,21.63,73.0,19.0,20120101,20260913
43800217999,438002,99999,BHARUCH / NARMADA ESTUARY,IN,Gujarat,21.7,72.97,15.0,20120101,20260913
43800218999,438002,99999,GODHRA / PANCHMAHAL,IN,Gujarat,22.78,73.61,73.0,20120101,20260913
43800219999,438002,99999,DAHOD / TRIBAL PLATEAU,IN,Gujarat,22.83,74.26,279.0,20120101,20260913
43800220999,438002,99999,VYARA / TAPI DISTRICT,IN,Gujarat,21.11,73.4,98.0,20120101,20260913
43800221999,438002,99999,BOTAD / SAURASHTRA,IN,Gujarat,22.17,71.67,70.0,20120101,20260913
43800222999,438002,99999,CHHOTA UDEPUR,IN,Gujarat,22.31,74.01,148.0,20120101,20260913
43800223999,438002,99999,MORBI / CERAMIC CAPITAL,IN,Gujarat,22.82,70.84,54.0,20120101,20260913
43800224999,438002,99999,SURENDRANAGAR / WADHWAN,IN,Gujarat,22.72,71.64,98.0,20120101,20260913
43800225999,438002,99999,JUNAGADH / GIRNAR FOOTHILLS,IN,Gujarat,21.52,70.47,107.0,20120101,20260913
43800226999,438002,99999,KESHOD / AIRPORT AWS,IN,Gujarat,21.3,70.25,42.0,20120101,20260913
43800227999,438002,99999,JAMNAGAR / RELIANCE REFINERY,IN,Gujarat,22.47,70.07,20.0,20120101,20260913
43800228999,438002,99999,MEHSANA / MILK CITY,IN,Gujarat,23.6,72.4,81.0,20120101,20260913
43800229999,438002,99999,NADIAD / CHAROTAR REGION,IN,Gujarat,22.69,72.86,35.0,20120101,20260913
43800230999,438002,99999,ANAND / AMUL DAIRY CAPITAL,IN,Gujarat,22.56,72.93,39.0,20120101,20260913
43800231999,438002,99999,JHUNJHUNU / SHEKHAWATI,IN,Rajasthan,28.13,75.4,323.0,20120101,20260913
43800232999,438002,99999,SIKAR / KHATU SHYAM REGION,IN,Rajasthan,27.62,75.15,427.0,20120101,20260913
43800233999,438002,99999,DAUSA / ABHANERI REGION,IN,Rajasthan,26.89,76.33,333.0,20120101,20260913
43800234999,438002,99999,TONK / NAWAB CITY,IN,Rajasthan,26.17,75.79,289.0,20120101,20260913
43800235999,438002,99999,SAWAI MADHOPUR / RANTHAMBORE,IN,Rajasthan,25.98,76.37,275.0,20120101,20260913
43800236999,438002,99999,KARAULI / KELA DEVI,IN,Rajasthan,26.5,77.02,275.0,20120101,20260913
43800237999,438002,99999,DHOLPUR / CHAMBAL RAVINES,IN,Rajasthan,26.7,77.9,177.0,20120101,20260913
43800238999,438002,99999,BARAN / HADOTI PLATEAU,IN,Rajasthan,25.1,76.51,262.0,20120101,20260913
43800239999,438002,99999,JHALAWAR / GAGRON FORT,IN,Rajasthan,24.6,76.16,312.0,20120101,20260913
43800240999,438002,99999,CHITTORGARH / VIJAY STAMBH,IN,Rajasthan,24.88,74.63,394.0,20120101,20260913
43800241999,438002,99999,RAJSAMAND / LAKE MARBLE,IN,Rajasthan,25.07,73.88,547.0,20120101,20260913
43800242999,438002,99999,PRATAPGARH / TRIBAL SOUTH,IN,Rajasthan,24.03,74.78,491.0,20120101,20260913
43800244999,438002,99999,BEAWAR / MINERAL CORRIDOR,IN,Rajasthan,26.1,74.32,439.0,20120101,20260913
43800245999,438002,99999,KISHANGARH / AIRPORT & MARBLE,IN,Rajasthan,26.58,74.87,433.0,20120101,20260913
43800246999,438002,99999,ABU ROAD / RAILWAY JUNCTION,IN,Rajasthan,24.48,72.78,263.0,20120101,20260913
43800247999,438002,99999,DIDWANA / SALT MARSH AWS,IN,Rajasthan,27.4,74.57,336.0,20120101,20260913
43800248999,438002,99999,KUCHAMAN / FORT CITY,IN,Rajasthan,27.15,74.85,412.0,20120101,20260913
43800249999,438002,99999,SUJANGARH / CHURU PLAINS,IN,Rajasthan,27.7,74.45,312.0,20120101,20260913
43800250999,438002,99999,MAKRANA / MARBLE MINES,IN,Rajasthan,27.05,74.72,420.0,20120101,20260913
43800251999,438002,99999,GREATER NOIDA / KNOWLEDGE PARK,IN,Uttar Pradesh,28.47,77.5,201.0,20120101,20260913
43800252999,438002,99999,BULANDSHAHR / UPPER DOAB,IN,Uttar Pradesh,28.4,77.85,208.0,20120101,20260913
43800253999,438002,99999,HAPUR / GRAIN MANDI,IN,Uttar Pradesh,28.73,77.78,213.0,20120101,20260913
43800254999,438002,99999,SAMBHAL / ROHILKHAND,IN,Uttar Pradesh,28.58,78.57,193.0,20120101,20260913
43800255999,438002,99999,AMROHA / VASUDEV CITY,IN,Uttar Pradesh,28.9,78.47,211.0,20120101,20260913
43800256999,438002,99999,RAMPUR / NAWAB PALACE,IN,Uttar Pradesh,28.8,79.03,192.0,20120101,20260913
43800257999,438002,99999,BADAUN / GANGA BASIN,IN,Uttar Pradesh,28.03,79.12,169.0,20120101,20260913
43800258999,438002,99999,SHAHJAHANPUR / ROSA POWER,IN,Uttar Pradesh,27.88,79.91,153.0,20120101,20260913
43800259999,438002,99999,PILIBHIT / TIGER RESERVE OBS,IN,Uttar Pradesh,28.63,79.8,172.0,20120101,20260913
43800260999,438002,99999,LAKHIMPUR KHERI / DUDHWA,IN,Uttar Pradesh,27.95,80.77,147.0,20120101,20260913
43800261999,438002,99999,SITAPUR / NAIMISHARANYA,IN,Uttar Pradesh,27.57,80.68,138.0,20120101,20260913
43800262999,438002,99999,UNNAO / LEATHER INDUSTRIAL,IN,Uttar Pradesh,26.54,80.49,127.0,20120101,20260913
43800263999,438002,99999,RAE BARELI / MODERN COACH,IN,Uttar Pradesh,26.23,81.24,110.0,20120101,20260913
43800264999,438002,99999,AMETHI / JAGDISHPUR INDUSTRIAL,IN,Uttar Pradesh,26.15,81.81,107.0,20120101,20260913
43800265999,438002,99999,FATEHPUR / DOAB HEARTLAND,IN,Uttar Pradesh,25.93,80.81,118.0,20120101,20260913
43800266999,438002,99999,KAUSHAMBI / ANCIENT CAPITAL,IN,Uttar Pradesh,25.53,81.38,105.0,20120101,20260913
43800267999,438002,99999,JAUNPUR / SHARQI DYNASTY,IN,Uttar Pradesh,25.75,82.68,86.0,20120101,20260913
43800268999,438002,99999,GHAZIPUR / OPIUM FACTORY,IN,Uttar Pradesh,25.58,83.58,73.0,20120101,20260913
43800269999,438002,99999,BALLIA / EASTERN TIP OF UP,IN,Uttar Pradesh,25.76,84.15,68.0,20120101,20260913
43800270999,438002,99999,MAU / WEAVING MET OBS,IN,Uttar Pradesh,25.95,83.56,73.0,20120101,20260913
43800271999,438002,99999,DEORIA / SARAYU BASIN,IN,Uttar Pradesh,26.5,83.78,68.0,20120101,20260913
43800272999,438002,99999,KUSHINAGAR / MAHAPARINIRVANA,IN,Uttar Pradesh,26.74,83.89,77.0,20120101,20260913
43800273999,438002,99999,MAHARAJGANJ / TERAI BORDER,IN,Uttar Pradesh,27.15,83.56,92.0,20120101,20260913
43800274999,438002,99999,SIDDHARTHNAGAR / KAPILVASTU,IN,Uttar Pradesh,27.28,83.1,93.0,20120101,20260913
43800275999,438002,99999,BALRAMPUR / DEVIPATAN,IN,Uttar Pradesh,27.43,82.18,111.0,20120101,20260913
43800276999,438002,99999,SHRAVASTI / JETHAVANA MONASTERY,IN,Uttar Pradesh,27.51,82.02,118.0,20120101,20260913
43800277999,438002,99999,KANNAUJ / PERFUME CAPITAL,IN,Uttar Pradesh,27.05,79.92,139.0,20120101,20260913
43800278999,438002,99999,AURAIYA / PETROCHEMICAL COMPLEX,IN,Uttar Pradesh,26.47,79.51,137.0,20120101,20260913
43800279999,438002,99999,MAINPURI / YADAV BELT,IN,Uttar Pradesh,27.23,79.03,153.0,20120101,20260913
43800280999,438002,99999,ETAH / BRAJ FOOTHILLS,IN,Uttar Pradesh,27.56,78.67,170.0,20120101,20260913
43800281999,438002,99999,KASGANJ / KANSGANJ DOAB,IN,Uttar Pradesh,27.81,78.65,177.0,20120101,20260913
43800282999,438002,99999,MATHURA / VRINDAVAN REFINERY,IN,Uttar Pradesh,27.5,77.68,174.0,20120101,20260913
43800283999,438002,99999,HATHRAS / HEENG CAPITAL,IN,Uttar Pradesh,27.6,78.05,178.0,20120101,20260913
43800284999,438002,99999,FIROZABAD / GLASS CITY,IN,Uttar Pradesh,27.15,78.4,164.0,20120101,20260913
43800285999,438002,99999,MIRZAPUR / VINDHYACHAL,IN,Uttar Pradesh,25.15,82.58,80.0,20120101,20260913
43800286999,438002,99999,BHADOHI / CARPET CITY,IN,Uttar Pradesh,25.42,82.57,85.0,20120101,20260913
43800287999,438002,99999,SHIVPURI / MADHAV NATIONAL PARK,IN,Madhya Pradesh,25.43,77.66,468.0,20120101,20260913
43800288999,438002,99999,VIDISHA / SANCHI STUPA,IN,Madhya Pradesh,23.53,77.82,428.0,20120101,20260913
43800289999,438002,99999,RAISEN / BHIMBETKA ROCK SHELTERS,IN,Madhya Pradesh,23.33,77.78,442.0,20120101,20260913
43800290999,438002,99999,SEHORE / CRESCENT WATER PARK,IN,Madhya Pradesh,23.2,77.08,502.0,20120101,20260913
43800291999,438002,99999,RAJGARH / MALWA FOOTHILLS,IN,Madhya Pradesh,24.01,76.73,491.0,20120101,20260913
43800292999,438002,99999,DEWAS / CHAMUNDA HILLS,IN,Madhya Pradesh,22.97,76.05,535.0,20120101,20260913
43800293999,438002,99999,SHAJAPUR / KALIDASA CITY,IN,Madhya Pradesh,23.43,76.27,443.0,20120101,20260913
43800294999,438002,99999,MANDSAUR / PASHUPATINATH,IN,Madhya Pradesh,24.07,75.07,436.0,20120101,20260913
